mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.627141284942627,0.04337701679571047,0.08528428077697754,0.029149959701433612,5,1,,12,absolute_error,0.002,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.019942624807337883,0.11091227789133773,0.013671669151141597,0.1444577777870566,0.21541538749894173,0.10087994742716311,0.07651689483844432,17,0.8537596211186437,0.8705585196409378,0.8594583769089963,0.8537944839388181,0.8601145187382739,0.859537104069134,0.006134626346838025,0.7586571566419709,24.7,-0.20355005739752668
0.6052448272705078,0.054228793003126975,0.08600201606750488,0.034955347947391954,10,20,sqrt,7,friedman_mse,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.002}",0.1185422364475417,-0.0037383211851245157,0.06267756056849949,0.17051614866282383,0.1553662738953867,0.10067277967782544,0.06408448586783637,18,0.2632622194154257,0.22764055511322523,0.24156074225849777,0.3722401338693855,0.32322251349560627,0.28558523283042814,0.05425807800454372,0.18491245315260268,7.6,0.031253421074414506
0.631365442276001,0.0816213126266331,0.11504654884338379,0.015511409035050648,2,10,log2,15,absolute_error,0.002,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.11748709351612696,0.1423683908582023,0.0007043585557994225,0.17145596029052423,0.058743094112732264,0.09815177946667704,0.06123970989824049,19,0.37198275269142667,0.5027554749571936,0.3553692343366124,0.4238109111256,0.37734534654020657,0.4062527439302078,0.053329668671123806,0.3081009644635308,19.5,-0.03818355809555874
0.5711228370666503,0.13935825291484255,0.10824141502380372,0.03725287461137835,10,10,log2,9,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 9, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.15019098028104427,0.04994494188495513,0.13036098978321908,-0.01499193882669414,0.14505449738513443,0.09211189410153175,0.06463493745879458,20,0.424743186257848,0.4545413484184947,0.4764755036381181,0.4680456586780628,0.43180325352853055,0.4511217901042109,0.02004972864074962,0.35900989600267913,11.1,-0.04524156949940594
0.6331856727600098,0.06889354894027311,0.12181596755981446,0.0319865821431304,20,10,sqrt,15,squared_error,0.0005,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0005}",0.19585553277292544,0.14644266572133047,0.009458977842839,0.03265596286284189,0.05506043849016484,0.08789471553802033,0.07122496054452836,21,0.477753968691109,0.5183473478049216,0.46722456758791797,0.44543474609996825,0.48008269813091975,0.4777686656629673,0.023700821779694625,0.38987395012494697,16.175,-0.07041116700571108
0.6081548213958741,0.05858024903511287,0.08179278373718261,0.010568401868078291,5,1,,,friedman_mse,0.0005,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.08039531326832106,-0.045802383510570976,0.12236042420549187,0.045611119514601284,0.05291798901397404,0.051096492498363455,0.055425207620703736,22,0.9596858561074536,0.9673853613165898,0.9640898210806247,0.9659252491325464,0.9591985004033011,0.9632569576081031,0.003288799149071699,0.9121604651097397,33.075,-0.32380967029004537
0.5780293464660644,0.0691010776616341,0.1090482234954834,0.036426049866909144,10,15,sqrt,5,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 15, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.048088312952658585,0.009834245903011185,-0.029814040403021824,0.01030591944004744,0.1813245687246916,0.0439478013234774,0.07297374902405342,23,0.1715972181711275,0.17072952026792965,0.13563705078902022,0.19032948374664205,0.24971795349304982,0.18360224529355385,0.03748874555804414,0.13965444397007645,5.766666666666667,-0.005964587399382687
0.5523359775543213,0.08657665722504249,0.07934789657592774,0.018785385804000555,10,5,sqrt,5,friedman_mse,0.0,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",-0.08902825174456241,0.04537017401549148,-0.002036561555454286,0.15094734584025726,0.11290720490017248,0.043631982291180905,0.08485637114932085,24,0.1552886545074872,0.2559881109961277,0.17573365538036378,0.23328619892195934,0.2912666987447806,0.22231266371014372,0.05034070917080424,0.17868068141896282,7.6,-0.023606256205456075
0.5857485294342041,0.04448368890368305,0.08667178153991699,0.03652355497376528,10,5,sqrt,7,friedman_mse,0.001,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.001}",-0.016656976879074747,-0.023851698969672208,0.006300046473637022,0.017866235845964806,0.2171767027650613,0.04016686184718323,0.08978205573722822,25,0.4025476136786871,0.4477240689609885,0.29726951580173056,0.4101255963712793,0.5208344129165128,0.4157002415458397,0.07253774824327501,0.37553337969865647,9.35,-0.09946982104734653
0.5413658142089843,0.039799458082264316,0.08505420684814453,0.026217834268199663,10,5,sqrt,,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",-0.042931855740008906,0.0013686390397609216,-0.07008638605681328,0.07735655202948022,0.09187104522871148,0.011515598900226087,0.06405997022128242,26,0.6385074924622518,0.6342613294513093,0.6532914754841144,0.6269146021891857,0.624760727364766,0.6355471253903254,0.010160175626752647,0.6240315264900993,22.1,-0.24059543537130867
