mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.7097053527832031,0.07675099641790756,0.08680696487426758,0.024701569935789463,5,1,,,friedman_mse,0.0005,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.21597394549958027,-0.03884374031974902,0.14157194654625482,0.0033531153000161407,0.05412238055471985,0.07523552951616441,0.09255781792676002,21,0.9645030354272018,0.9664052626773594,0.9633228987730753,0.9673149598133238,0.9646042405982108,0.9652300794578343,0.0014342515233507934,0.8899945499416699,33.075,-0.29191256296342
0.71869797706604,0.12185832036305232,0.09601364135742188,0.01357354967639819,20,10,sqrt,15,squared_error,0.0005,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0005}",0.12902080557418238,0.18024791810128127,0.18301218129774088,-0.04272941548372855,-0.08139628826542822,0.07363104024480956,0.11311290554797035,22,0.48599518938867836,0.48833924341439927,0.5007264375151943,0.4331859535699095,0.425625272785346,0.4667744193347055,0.03101179282710891,0.39314337908989594,16.175,-0.085819142436654
0.6694063186645508,0.06689355364010999,0.07918744087219239,0.03683365424523834,10,15,sqrt,5,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 15, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.1667841594900623,0.08535221101307255,0.05553875635262273,-0.04696089899246081,0.06703455477685727,0.06554975652803081,0.06841288460913425,23,0.23541711933099208,0.24683186334798968,0.17664919672012191,0.2829815727802375,0.22345482103779024,0.23306691464342627,0.03453062875472875,0.16751715811539547,5.766666666666667,0.005885417854309072
0.8084925651550293,0.19770967677545886,0.09932408332824708,0.03878241045029646,20,10,sqrt,9,absolute_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 9, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.15118694873166671,0.001810067482531208,0.13090412452429934,-0.02459991377676851,0.04683587466757855,0.06122742032586146,0.0693562247292328,24,0.3360185836658831,0.3451200570317373,0.3803976958873745,0.30429905464661977,0.38121897267693783,0.3494108727817105,0.028999238156000237,0.28818345245584903,9.8,-0.04873678803368571
0.6664449214935303,0.07884239206321557,0.08068923950195313,0.022390944348875574,10,5,sqrt,7,friedman_mse,0.001,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.001}",0.17005597363692737,-0.023811359583468583,0.17188938722599012,0.03007331491678944,-0.18574438072998123,0.032492587093251424,0.1335353995152813,25,0.44121333693955556,0.4068508635729099,0.42550832156720686,0.5040625244922547,0.39685407165637576,0.4348978236456606,0.03780413558167994,0.4024052365524092,9.35,-0.11654924570009179
0.651641845703125,0.07617749681454604,0.11235079765319825,0.06342303115981747,5,5,log2,12,absolute_error,0.0001,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0001}",-0.02853507533474864,-0.006613187413233135,0.08743320519824915,0.05814110565069286,0.01571649315201662,0.02522850825059537,0.04230262006990131,26,0.5111998770258508,0.5276944342314334,0.5041300392914176,0.548501580098987,0.505318308909066,0.519368847911351,0.01681905165000393,0.4941403396607556,16.175,-0.16957061063066908
0.6778456687927246,0.07883308732055545,0.10758576393127442,0.01999238131486317,10,5,sqrt,,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.1765919500004589,0.024465739395307384,-0.0402667342457137,-0.11204590797945624,-0.0027285640336744965,0.009203296627384372,0.09543890853159116,27,0.6186174670006988,0.6635746959110911,0.6421812362321835,0.6170476582337094,0.5869331582139482,0.6256708431183262,0.0258225204086339,0.6164675464909418,22.1,-0.24026034464444523
0.5721776485443115,0.0629586302504161,0.11226954460144042,0.016805652735817595,2,5,sqrt,15,absolute_error,0.0,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0}",-0.03390409911032788,-0.13624971136658326,0.05857496925066241,-0.22005980867482178,-0.007143224478006083,-0.06775637487581532,0.09865821017539138,28,0.5633222219653404,0.5533817809324588,0.5778410966403311,0.5192688570322821,0.5520550441833935,0.5531738001507611,0.01929925397635026,0.6209301750265764,20.0,-0.31458193613511704
0.6833658695220948,0.08494069771504648,0.07308149337768555,0.011846324838314347,5,2,sqrt,,squared_error,0.0001,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0001}",-0.21014646559014816,-0.03832784003000467,-0.14573580333131364,-0.2663137867782488,-0.18388394710907674,-0.1688815685677584,0.07615891637500125,29,0.8614785277067165,0.8872600665769085,0.8822557669041472,0.8777462292829403,0.858566640534825,0.8734614462011075,0.011415313735866238,1.042343014768866,26.175,-0.5755516237368614
0.5764634609222412,0.09720809041802349,0.12775568962097167,0.08122653695949568,5,1,log2,15,friedman_mse,0.0,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",-0.1681709917516041,-0.24447761558196035,-0.031535857764217745,-0.14338412505006914,-0.4248502911641221,-0.2024837762623947,0.13046353995158916,30,0.8866208255007282,0.8849392185603951,0.8723833610428502,0.8697296170645161,0.8898202293243042,0.8806986502985588,0.008071201988886624,1.0831824265609535,27.2,-0.6254976255587285
0.6537245273590088,0.06892240136807316,0.11000738143920899,0.019540519669826787,2,2,sqrt,15,absolute_error,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0005}",-0.19572636943691668,-0.23723780341579315,-0.12476666654176549,-0.3493648135045977,-0.25768910847311366,-0.23295695227443733,0.07385397703339897,31,0.7010275442306376,0.7741257798643968,0.7759293993553924,0.7912265836386977,0.799773684602046,0.7684165983382341,0.03502537318773967,1.0013735506126713,22.875,-0.6186876949888722
0.542134428024292,0.06006435694839533,0.07424826622009277,0.029156821720553415,2,1,sqrt,15,squared_error,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0005}",-0.2640425698039721,-0.3322890481477041,-0.2958182018808504,-0.36708945856926567,-0.34890277284096394,-0.32162841024855127,0.03716595981634336,32,0.9616046141160369,0.9420844418589704,0.9667125681452109,0.9585073806127469,0.9711718482600008,0.9600161705985931,0.009956278218375457,1.2816445808471444,27.875,-0.8154540135450516
