mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.5869164943695069,0.05257461121298092,0.10393028259277344,0.023371465589382454,20,10,sqrt,9,absolute_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 9, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.21409266216778933,0.03574087906667678,0.02328232130705865,-0.0029288585494402497,0.04011974973163024,0.06206135074474295,0.07747936649923816,21,0.43903042527558656,0.4101082351475439,0.370144863894063,0.36634067467063647,0.3211259447512843,0.3813500287478228,0.04032825139121564,0.31928867800307986,9.8,-0.058789686556335014
0.6828290462493897,0.1315020205089345,0.09532866477966309,0.04056810600025904,10,5,sqrt,5,friedman_mse,0.0,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",0.07818363215070412,0.003931549368095699,0.0930748616860837,0.0187892266320121,0.09059199067390156,0.05691425210215943,0.03782816581475391,22,0.2809562978184633,0.17655755926394845,0.27902075892416334,0.17234854659870402,0.1821353067841257,0.21820369387788094,0.05054627248371357,0.16128944177572152,7.6,-0.004237052519343096
0.6097450256347656,0.04487088437836926,0.06934595108032227,0.012743290476120057,10,5,sqrt,,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.16529008165869652,0.15400576382789566,0.0382126864893656,-2.858348599921179e-05,-0.1049954811014282,0.05049689347770607,0.10077020036690286,23,0.6790673427113194,0.6677789829111516,0.6937017652809088,0.6476641921118527,0.6035877547934727,0.6583600075617411,0.03124404201046743,0.607863114084035,22.1,-0.19595519645170617
0.5818231105804443,0.07038239964267909,0.08348469734191895,0.0197019960790004,5,1,,,friedman_mse,0.0005,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.14416348295666137,0.06046992211325897,-0.08135098550294906,0.042904260590221455,0.02633037670303351,0.03850341137204525,0.07235911140771809,24,0.96624631428614,0.9623519379594884,0.9679965433310675,0.9660530360597585,0.9603624500930251,0.9646020563458959,0.002806020745783129,0.9260986449738506,33.075,-0.34128111436880243
0.7121936321258545,0.13242518200311182,0.13745365142822266,0.033374693522815746,10,15,sqrt,5,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 15, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",-0.0057230154617220474,0.013988002002686906,-0.017096273814585228,0.021002747805680233,0.10811826536351399,0.02405794517911477,0.0441756737894134,25,0.13932609550123642,0.1554179119610043,0.17284919496598405,0.13686675259854908,0.16431850063640174,0.15375569113263512,0.013945230627157473,0.12969774595352035,5.766666666666667,-0.022369599237950684
0.5826154708862304,0.09949236426088018,0.08033518791198731,0.02363901444166807,10,20,sqrt,7,friedman_mse,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.002}",0.07315087798739128,-0.14719547104402708,0.06369971990469692,0.004722096807729281,0.08028553408813999,0.014932551548786078,0.08535616165858181,26,0.2848200406081376,0.26725285015478095,0.27183871867116116,0.2795071461528107,0.31311119904271034,0.2833059909259202,0.016088975483344838,0.2683734393771341,7.6,-0.08369815223321087
0.5890125751495361,0.06907530880875942,0.12210359573364257,0.05335671484755358,5,5,log2,12,absolute_error,0.0001,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0001}",0.08735073633282175,0.09168427196632911,-0.009637208295793842,-0.17702256374132297,-0.05884903688480536,-0.013294760124554262,0.1000454662936719,27,0.5574618087724732,0.6009013194526286,0.5552919126693617,0.533179090102774,0.5364483184590656,0.5566564898912606,0.024164743101762448,0.5699512500158148,16.175,-0.23462769763008945
0.6444921016693115,0.07906869387438893,0.1682755470275879,0.09357278901608568,2,5,sqrt,15,absolute_error,0.0,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0}",0.008081145224223096,0.07490678624493552,-0.17452563716559655,-0.03147970310037018,-0.16496296678268996,-0.05759607511589961,0.09772690758945508,28,0.6142664402971785,0.5850454715955075,0.5582989587346996,0.6008051410554112,0.5366563108373577,0.5790144645040309,0.02820373659554237,0.6366105396199305,20.0,-0.30990976398287523
0.584270715713501,0.07473550781379286,0.12221350669860839,0.053211914243557486,2,2,sqrt,15,absolute_error,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0005}",-0.011879327384017424,-0.13814677282829968,-0.2173334464806418,-0.020032392083710215,-0.17873589443256344,-0.1132255666418465,0.08331524254959873,29,0.8051209247680402,0.8082791092466295,0.8010696831921449,0.8018486745225589,0.7511787897958021,0.793499436305035,0.021314564335498245,0.9067250029468815,22.875,-0.46582931767325503
0.7228757381439209,0.0835093684640796,0.09327630996704102,0.021600234401088745,5,2,sqrt,,squared_error,0.0001,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0001}",-0.17915217672655626,-0.08780283390693566,-0.04958957256423324,-0.04958665438237264,-0.2696263310762381,-0.12715151373126718,0.08553785507804418,30,0.8838081805267723,0.8536366359341616,0.8769598192066811,0.8773351147525031,0.8647409753260571,0.8712961451492351,0.010769641629273415,0.9984476588805024,26.175,-0.518458194339443
