mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.5972416400909424,0.014548520514312682,0.0650979995727539,0.011837143478649505,20,15,,12,friedman_mse,0.001,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 15, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.001}",0.3698260955832293,0.40432557922801404,0.5023820938761393,0.366110776762979,0.39535309581921096,0.40759952825391454,0.049583419227674674,1,0.6750294546838909,0.6687301140262778,0.6661230632055937,0.6679722282781748,0.6736469007711484,0.6703003521930172,0.0034321815191675274,0.26270082393910266,14.716666666666667,0.2967209065418953
0.6584075450897217,0.05804711674152477,0.08456854820251465,0.02206329428834442,20,15,,7,absolute_error,0.001,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 15, 'model__max_features': None, 'model__max_depth': 7, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.001}",0.4091909221100367,0.4367415732115931,0.4825734469855746,0.3274655039098193,0.350757374920148,0.4013457642274344,0.056444351780151066,2,0.633717631811175,0.6348108959903731,0.6213319019835739,0.6368086722745304,0.6378574526269521,0.6329053109373209,0.005966487265555706,0.23155954670988654,9.716666666666667,0.3113665895456407
0.533203125,0.06891004985263373,0.08749933242797851,0.032900388702870674,20,2,,5,squared_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 5, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.34739566223655016,0.43684405634522083,0.4833651390701945,0.32529878893221953,0.3059968192070164,0.3797800931582403,0.06847932976079431,3,0.6135137283121075,0.6023246170697926,0.5974065173843941,0.6103087266633259,0.6075013541703093,0.6062109887199859,0.005734267257474158,0.22643089556174562,11.8,0.2874292797116293
0.6146218299865722,0.05310156332572687,0.06536641120910644,0.016969260154887443,2,10,,,absolute_error,0.002,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': None, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.40315840982069107,0.44068992430918585,0.4340610381792642,0.32184199058684404,0.29738953765830556,0.37942818011085816,0.058902262035305256,4,0.6818442647380707,0.6710422763295287,0.6626038335187096,0.6728484934837351,0.674128066334993,0.6724933868810075,0.006166784929809852,0.2930652067701493,25.5,0.2363553577413059
0.6609883308410645,0.15294683131288572,0.10791382789611817,0.020794695597063238,20,10,,12,absolute_error,0.0001,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.0001}",0.38872170163610364,0.43255734043629956,0.4341017219981341,0.3097437347571521,0.2896476282681689,0.3709544254191717,0.060754786185589424,5,0.6945787536655802,0.6868538403352551,0.674737707537237,0.6958952346662926,0.6929550036331859,0.6890041079675102,0.007775959240196128,0.31804968254833854,15.275,0.2395870365272532
0.7517476081848145,0.11119807419938235,0.11022734642028809,0.043204074316810046,5,10,,12,squared_error,0.001,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.001}",0.33366523063938525,0.3446857521845724,0.4469931356757061,0.3698950705788182,0.3134195486888376,0.36173174755346393,0.04636487471413599,6,0.7355286492273756,0.7295851841074172,0.7242319175625374,0.7288517909068877,0.736669795091623,0.7309734673791682,0.0045842156690907646,0.3692417198257043,15.95,0.21109714561446746
0.7955209732055664,0.10322343392518799,0.07941055297851562,0.02381040168313219,20,5,,15,absolute_error,0.001,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.001}",0.3689533597280378,0.39853937904645076,0.41440868293181576,0.2645689459428283,0.14769963365779637,0.31883400026138575,0.10023081873473776,7,0.7204051793524666,0.7346851674636132,0.7222648457310582,0.7184316987040693,0.7326582773232011,0.7256890337148817,0.006660538576242985,0.40685503345349594,19.05,0.1488347385526622
0.5943022251129151,0.07489882056943142,0.06688075065612793,0.024174331313582983,20,1,,9,friedman_mse,0.0005,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 9, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.2644882527410999,0.2642184290324471,0.4008250489714794,0.28518699860248575,0.23162705352968282,0.289269156575439,0.05835344947954773,8,0.782918360170742,0.7856315021528089,0.7726259937539153,0.7704761522191206,0.7786981288546041,0.7780700274302382,0.005803123040794008,0.48880087085479923,21.175,0.08633885177625927
0.5664544105529785,0.08018937428090914,0.09687337875366211,0.0141104310411031,10,2,,9,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 9, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.2920453321627675,0.1788970295316158,0.3197498719696973,0.14154849670442093,0.1400722943901721,0.21446260495173472,0.0764457765995273,9,0.8460976540499819,0.8525861438945495,0.842942391759046,0.8459612986699735,0.8446707465628023,0.8464516469872706,0.0032706049396414015,0.6319890420355359,16.1,-0.028433559760702803
0.687030029296875,0.12329790186264529,0.1176936149597168,0.027683433411521043,2,20,log2,,friedman_mse,0.0,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",0.13929950501183053,0.22326031955047232,0.32165736049485916,0.20614433273005672,0.1429068141964449,0.20665366639673274,0.06648629065796474,10,0.32537079391394075,0.3920159831559408,0.40449915797733627,0.4248280219178432,0.4010021622784593,0.38954322384870405,0.03383554200157126,0.1828895574519713,24.5,0.1041423212885428
